,duration,srcIp,srcPort,dstIp,dstPort,service,srcBytes,dstBytes,flag,land,urgent,ja3,ja3Ver,ja3Cipher,ja3Extension,ja3Ec,ja3Ecpf,blacklisted
38,3.223676000,10.1.21.101,49710,52.114.132.91,443,6,3005,5845,0,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
39,132.228744000,10.1.21.101,49711,204.79.197.200,443,6,3348,7378,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
40,129.123920000,10.1.21.101,49712,204.79.197.200,443,6,1141,6628,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
41,128.177382000,10.1.21.101,49713,204.79.197.200,443,6,1249,6628,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
42,6.846247000,10.1.21.101,49714,52.114.132.34,443,6,17424,7429,0,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
43,4.029599000,10.1.21.101,49715,52.114.132.34,443,6,6576,6239,0,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
44,52.646378000,10.1.21.101,49716,52.109.2.0,443,6,1950,29346,1,0,0,a0e9f5d64349fb13191bc781f81f42e1,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
45,3.149691000,10.1.21.101,49717,10.1.21.2,135,6,898,906,1,0,0,0,0,[],[],[],[],0
46,3.141206000,10.1.21.101,49718,10.1.21.2,49667,6,4371,2615,1,0,0,0,0,[],[],[],[],0
47,0.023245000,10.1.21.101,49719,10.1.21.2,389,6,3446,4061,2,0,0,0,0,[],[],[],[],0
48,0.009223000,10.1.21.101,49720,10.1.21.2,389,6,2846,4075,2,0,0,0,0,[],[],[],[],0
49,2.977914000,10.1.21.101,49721,20.190.151.131,443,6,1897,5301,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
50,0.000241000,10.1.21.2,445,10.1.21.101,49676,6,55,54,1,0,0,0,0,[],[],[],[],0
51,41.933296000,10.1.21.101,49722,52.114.132.73,443,6,18018,7140,1,0,0,37f463bf4616ecd445d4a1937da06e19,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
52,40.687758000,10.1.21.101,49723,209.141.51.196,80,6,10025,362872,1,0,0,0,0,[],[],[],[],0
53,500.397662000,10.1.21.101,49724,104.95.253.218,443,6,1916,5853,0,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
54,5.814555000,10.1.21.101,49725,104.95.253.170,80,6,174,66,1,0,0,0,0,[],[],[],[],0
55,5.814717000,10.1.21.101,49726,104.95.253.170,80,6,847,698,1,0,0,0,0,[],[],[],[],0
56,5.471858000,10.1.21.101,49727,96.17.66.27,80,6,2916,75466,1,0,0,0,0,[],[],[],[],0
57,5.472564000,10.1.21.101,49728,96.17.66.27,80,6,174,66,1,0,0,0,0,[],[],[],[],0
58,4.965627000,10.1.21.101,49729,96.17.66.27,443,6,1150,6003,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
59,4.960916000,10.1.21.101,49730,96.17.66.27,443,6,4778,96128,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
60,4.895760000,10.1.21.101,49731,152.199.4.33,443,6,1279,7676,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
61,4.896435000,10.1.21.101,49732,152.199.4.33,443,6,2611,42257,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
62,4.880610000,10.1.21.101,49733,23.192.52.79,443,6,4399,112280,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
63,4.882004000,10.1.21.101,49734,23.192.52.79,443,6,1217,5791,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
64,4.874681000,10.1.21.101,49735,204.237.142.139,443,6,1508,4181,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
65,4.875659000,10.1.21.101,49736,204.237.142.115,443,6,1877,11726,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
66,4.876019000,10.1.21.101,49737,204.237.142.115,443,6,1086,3315,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
67,4.876291000,10.1.21.101,49738,204.237.142.139,443,6,750,3136,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
68,4.795485000,10.1.21.101,49739,104.95.253.170,443,6,1669,6932,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
69,4.707752000,10.1.21.101,49740,152.199.4.33,443,6,2077,27214,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
70,4.708054000,10.1.21.101,49741,152.199.4.33,443,6,1197,7622,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
71,4.072572000,10.1.21.101,49742,64.4.54.254,443,6,10546,7492,4,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
72,4.169760000,10.1.21.101,49743,64.4.54.254,443,6,1237,4435,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
73,0.063700000,10.1.21.101,49744,10.1.21.2,135,6,898,906,1,0,0,0,0,[],[],[],[],0
74,0.059107000,10.1.21.101,49745,10.1.21.2,49667,6,4369,2615,1,0,0,0,0,[],[],[],[],0
75,0.029754000,10.1.21.101,49746,10.1.21.2,389,6,3444,4061,1,0,0,0,0,[],[],[],[],0
76,0.010451000,10.1.21.101,49747,10.1.21.2,389,6,2844,4075,2,0,0,0,0,[],[],[],[],0
77,62.596218000,10.1.21.101,49748,204.79.197.200,443,6,3251,7959,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
78,5.129653000,10.1.21.101,49749,72.21.81.200,443,6,3584,59904,1,0,0,57f3642b4e37e28f5cbe3020c9331b4c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
79,4.883824000,10.1.21.101,49750,72.21.81.200,443,6,1263,7622,1,0,0,9e10692f1b7f78228b2d4e424db3a98c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
80,5.826431000,10.1.21.101,49751,185.186.244.130,80,6,12773,571822,1,0,0,0,0,[],[],[],[],0
81,5.827517000,10.1.21.101,49752,185.186.244.130,80,6,174,66,1,0,0,0,0,[],[],[],[],0
82,1.077783000,10.1.21.101,49753,185.186.244.130,80,6,174,66,1,0,0,0,0,[],[],[],[],0
83,1.077633000,10.1.21.101,49754,185.186.244.130,80,6,1013,3171,1,0,0,0,0,[],[],[],[],0
84,132.601980000,10.1.21.101,49755,162.0.224.165,80,6,1527,11096,1,0,0,0,0,[],[],[],[],0
85,109.427223000,10.1.21.101,49756,104.95.253.170,443,6,1465,5426,2,0,0,57f3642b4e37e28f5cbe3020c9331b4c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
86,108.893195000,10.1.21.101,49757,23.193.34.14,443,6,3511,81614,2,0,0,57f3642b4e37e28f5cbe3020c9331b4c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
87,108.228600000,10.1.21.101,49758,172.217.13.202,443,6,1589,6093,0,0,0,57f3642b4e37e28f5cbe3020c9331b4c,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
88,14.023962000,10.1.21.101,49759,10.1.21.2,135,6,730,788,0,0,0,0,0,[],[],[],[],0
89,14.018730000,10.1.21.101,49760,10.1.21.2,49667,6,1350,1200,0,0,0,0,0,[],[],[],[],0
90,4.171873000,10.1.21.101,49761,193.239.84.250,443,6,1852,2094,0,0,0,7dd50e112cd23734a310b90f6f44a7cd,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
91,109.961277000,10.1.21.101,49762,72.21.81.240,80,6,2252,64759,0,0,0,0,0,[],[],[],[],0
92,3.423021000,10.1.21.101,49763,193.239.84.250,443,6,70205,3023,0,0,0,7dd50e112cd23734a310b90f6f44a7cd,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
93,94.020320000,10.1.21.101,49764,193.239.84.250,443,6,17496,1152,2,0,0,7dd50e112cd23734a310b90f6f44a7cd,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
94,92.689790000,10.1.21.101,49765,193.239.84.250,443,6,11592,936,2,0,0,7dd50e112cd23734a310b90f6f44a7cd,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
95,9309.611581000,10.1.21.101,49766,52.177.166.224,443,6,4375,6956,1,0,0,3b5074b1b5d032e5620f69f9f700ff0e,771,49196-49195-49200-49199-159-158-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
96,3.103063000,10.1.21.101,49767,13.107.246.13,443,6,3222,8327,2,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
97,0.000205000,52.179.224.121,443,10.1.21.101,49730,6,205,54,1,0,0,0,0,[],[],[],[],0
98,3249.843698000,10.1.21.101,49768,52.177.165.30,443,6,7123,6577,3,0,0,3b5074b1b5d032e5620f69f9f700ff0e,771,49196-49195-49200-49199-159-158-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-10-11-13-35-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
99,110.226193000,10.1.21.101,49769,52.114.158.53,443,6,8465,7821,0,0,0,a0e9f5d64349fb13191bc781f81f42e1,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
100,110.196364000,10.1.21.101,49770,193.239.84.250,443,6,1605,2332,2,0,0,7dd50e112cd23734a310b90f6f44a7cd,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
101,108.925215000,10.1.21.101,49771,193.239.84.250,443,6,1535,873,2,0,0,7dd50e112cd23734a310b90f6f44a7cd,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,10-11-13-35-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,1
102,4.411750000,10.1.21.101,49772,20.188.78.185,443,6,27856,20765,0,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
103,3.463611000,10.1.21.101,49773,52.114.158.91,443,6,2971,5243,0,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
104,4.103650000,10.1.21.101,49774,52.152.108.96,443,6,16555,6551,0,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
105,3.594907000,10.1.21.101,49775,52.114.158.91,443,6,3622,5309,0,0,0,28a2c9bd18a11de089ef85a160da29e4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
